ID,Posted at,Screen name,Text
826534034650050561,2017-01-31 20:54:04 +0000,ninawarken,RT @bka: Das #Internet zu einem sicheren Platz für Kinder/Jugendliche machen? Melden Sie Verstöße und gefährliche Inhalte an… https://t.co/azHVSZCsIt
826533976072417280,2017-01-31 20:53:50 +0000,NielsAnnen,Zur Türkei-Reise der Kanzlerin: https://t.co/0JMdEQ4vaN
826533749542248448,2017-01-31 20:52:56 +0000,MiRo_SPD,RT @GermanyinGreece: Erinnerungen an die Okkupation in #Griechenland: Projektvorstellung mit Podiumsdiskussion am 2. Februar in #Athen… https://t.co/ofLblro2SB
826533575885520896,2017-01-31 20:52:15 +0000,MWBirkwald,RT @stefansell: #Privatisierung: Der anhaltende Ausverkauf der öffentlichen Daseinsvorsorge befördert die Ungleichheit: https://t.co/QEkY5wiysb
826533394372784130,2017-01-31 20:51:32 +0000,PeterMeiwald,"RT @jenny_jasberg: Danke Miniaturwunderland für ""let the world be great again!""https://t.co/9SFekHZ7Tl"
826532552668217344,2017-01-31 20:48:11 +0000,W_SK,RT @ZDFheute: AfD-Spitze - Petry und Pretzell: Mit Wahlgesetz in Konflikt. https://t.co/AnVYGBjCQv
826531839426887681,2017-01-31 20:45:21 +0000,MiRo_SPD,"Thanks to @EU2017MT 4 hosting us. Fruitful talks on #Europe's role on global stage, common values, transatlantic re… https://t.co/A0oMheLG4g"
826531085462929408,2017-01-31 20:42:21 +0000,HeikeBrehmerMdB,"RT @reinerhaseloff: Gute Gespräche bei und mit der EKD in Berlin mit Angela Merkel, u.a. zu ""2017"", dem ganz wichtigen Jahr gerade auch… https://t.co/CsxhjQ6Eje"
826530995440611329,2017-01-31 20:42:00 +0000,TinoSorge,Soziale Gerechtigkeit à la #SPD #Schulz: 13 Monate Arbeit und 15 Mio. Abfindung. #nurmalso https://t.co/jiF3y64S9e
826530192822763521,2017-01-31 20:38:48 +0000,MWBirkwald,"RT @PolitikInKoeln: Stickstoffdioxid: In Köln herrscht die dickste Luft (via @koelnischeR) https://t.co/0tjuP9Nyju#politik #koeln"
826529659915472898,2017-01-31 20:36:41 +0000,ThomasHitschler,"RT @muellerwirth: Meinungsforscher sind sich sicher: Marine Le Pen habe in einem zweiten Wahlgang ""keine Chance"". Meinungsforscher? Pardon? #nichtschonwieder"
826529063741321216,2017-01-31 20:34:19 +0000,GrueneFrakNRW,RT @norwichruesse: #FraktionvorOrt - unterwegs im Kreis Steinfurt. Heute im Gespräch mit der Wohnungsbaunossenschaft WGEms. Gleiches Z… https://t.co/4IcsngShyx
826528194648010753,2017-01-31 20:30:52 +0000,katjadoerner,"War schön bei Euch 😊 RT @BjoernEckert: Veranstaltung ""Die grüne Zeitpokitik"" mit @katjadoerner jetzt in Siegen #allesuntereinenhut"
826524668001648641,2017-01-31 20:16:51 +0000,ThomasHitschler,"Hat v d Leyen heute ernsthaft ""mehr Offenheit"" bei der #Bundeswehr gefordert? Praxis: Maulkorb für Soldaten, keine Infos für Ausschuss, etc."
826524433091330048,2017-01-31 20:15:55 +0000,kretsc,Mehr Spitzenforscher für Deutschland https://t.co/2ZTWPFlFLM
826522860319563776,2017-01-31 20:09:40 +0000,K_SA,RT @Georg_Schuette: It is good to see that scientists speak up. https://t.co/a2yHpEorUf
826522529883889664,2017-01-31 20:08:21 +0000,Beatrix_vStorch,"Klar, der € ist für D zu billig. Das hilft Exporteuren, schadet aber allen, die importieren, insb. den Konsumenten. https://t.co/H4wbrHCE6u"
826522013435052032,2017-01-31 20:06:18 +0000,s_schwartze,Voller Lust und Leidenschaft! Nicht nur während der tollen Tage... https://t.co/qbMXXc5c74
826521259290796036,2017-01-31 20:03:18 +0000,peter_simone,Wenn Banken Parteien auf den Rating-Index setzen. Strange. https://t.co/K1kMAEoAWG
826520448544419842,2017-01-31 20:00:05 +0000,NiemaMovassat,"Forderte #Polizei in #Frankfurt ""Stillbeweis"" von Mutter? Krasser Fall, wenns stimmt: https://t.co/vLdlMcKCrW #fraport"
826520059937947649,2017-01-31 19:58:32 +0000,AlexanderSNeu,RT @davidnoack: #Lafontaine hat Recht! Mit der #SPD unter #MartinSchulz und den Grünen unter #KGE und #Özdemir geht es nicht... https://t.co/yR4ezxYsON
826519710611206145,2017-01-31 19:57:09 +0000,juergenhardt,Great meeting with friend @MarioDB to start day on Hill. Agree on need to further strengthen Transatlantic Alliance. https://t.co/zQqZjSsPrs
826519367693303809,2017-01-31 19:55:47 +0000,BaerbelHoehn,"Probleme bei #CETA sind durch Zusatzerklärungen, die nicht den Vertrag ändern, nicht zu lösen. CETA muss neu verhan… https://t.co/tQLDqEKpDw"
826517089771016193,2017-01-31 19:46:44 +0000,MartinaRenner,"#Rassismus wird nicht benannt, an #Rechtsterror nicht gedacht. Analytische Schärfe und Abweisung Täter-Opfer-Umkehr… https://t.co/olU5OEPYhP"
826516967842537472,2017-01-31 19:46:15 +0000,SteinbachErika,"""Die Geister, die ich rief..."" Das alles erinnert mich an den Zauberlehrling..... https://t.co/blH1yuFPtN"
826516838406164480,2017-01-31 19:45:44 +0000,wanderwitz,"Freue mich, dass mich die kommunalen Gesellschafter der @SRMSachsenring heute wieder in den Aufsichtsrat entsandt haben. #Sachsenring"
826516763022094337,2017-01-31 19:45:26 +0000,W_SK,Heute war ich zu Gast im #Europaparlament zum Thema #SozialesEuropa. Hier gibt es das komplette Video… https://t.co/RRPYLlWLFE
826515605922729985,2017-01-31 19:40:51 +0000,W_SK,Heute war ich Gastreferent im #Europaparlament zum Thema #SozialesEuropa. Hier gibt es das komplette Video der... https://t.co/TImG4mjW3F
826514800725336072,2017-01-31 19:37:39 +0000,jensspahn,Das rot-grüne Land Niedersachen und Gewerkschaft haben Mehrheit im Aufsichtsrat. #nurmalso https://t.co/IqmjUQKjq5
826513279396806657,2017-01-31 19:31:36 +0000,KonstantinNotz,Rechtsterroristischer Anschlag von #Quebec zeigt: Es geht um Extremismus nicht um Religion https://t.co/fFRoAR64Pr https://t.co/G8xParQT9C
826513030280278016,2017-01-31 19:30:36 +0000,K_SA,RT @BBCAfrica: Catch up on the day's news from Africa in our #AfricaTodayPodcast https://t.co/mA8DeqtQNG 📻
826512746057519107,2017-01-31 19:29:29 +0000,K_SA,"RT @hessenschauDE: MdB @nouripour darf wieder in USA - Einreiseverbot für deutsche Doppelstaatler aufgeboben, sagt er @hessenschauDE https://t.co/wKmZP5G9gk"
826512637672427520,2017-01-31 19:29:03 +0000,K_SA,"RT @davidmackau: spicer: it's not a banreporter: but the president called it a banspicer: it's notreporter: is he confused or u?… https://t.co/h0KFs893yO"
826512475046699008,2017-01-31 19:28:24 +0000,K_SA,RT @Echo_Online: #Pflegekräfte aus dem Ausland / Darmstädter Einrichtungen berichten über ihre Erfahrungen https://t.co/Yesq4wwTZG
826511689713582082,2017-01-31 19:25:17 +0000,SteinbachErika,"Ich fürchte, dass auch dieser Appell fruchtlos verhallt, wie zuvor! https://t.co/SE6Zn5kG6R"
826511676564467712,2017-01-31 19:25:14 +0000,MiKellner,so eine Ehe ist schon eine feine Sache. Aus zwei mach einen/eine. Können nicht auch Gauland und Storch heiraten? https://t.co/UcK5DapRAE
826510771890819072,2017-01-31 19:21:38 +0000,Oliver_Krischer,Trotz viel schärferer Grenzwerte #Stickoxid Belastung kaum gesunken. Ursache: Autoindustrie trickst und betrügt. Wa… https://t.co/1slIRYjQlR
826510159174365184,2017-01-31 19:19:12 +0000,KirstenTackmann,Eröffnung der Mauer: Anti-Trump-Werbung wird Viral-Hit - Video https://t.co/EaUCHno5lG
826510033257127937,2017-01-31 19:18:42 +0000,K_SA,And the result? https://t.co/q7CZw1px3Z
826509855464779776,2017-01-31 19:18:00 +0000,monikalazar,RT @kosmos_pilot: Das gilt auch für #DateiGewalttäterSport! Am 15.2. wird im #Sportausschuss Antrag v @GrueneBundestag dazu behandelt… https://t.co/GUtH034SS3
826509449472929792,2017-01-31 19:16:23 +0000,GabiWeberSPD,Mit Humor ist es gleich doppelt schön: https://t.co/N78iBr74u2
826509415029342208,2017-01-31 19:16:15 +0000,monikalazar,"gestern Glatteis, heute dickes Schneegestöber in #Dresden, ist eben richtig Winter hier..."
826509195281305600,2017-01-31 19:15:22 +0000,JensZimmermann1,RT @OP_online: #Rödermark wählt den Rathauschef: Die Kandidaten im #Video https://t.co/WA1YxkGWew #Bürgermeisterwahl
826508857249820678,2017-01-31 19:14:02 +0000,TSchipanski,RT @cdu_thueringen: Wir sagen es immer klar und deutlich:Gewalt ist keine Form der politischen Auseinandersetzung! @TSchipanski https://t.co/ud3Wif3SVR
826508795585130498,2017-01-31 19:13:47 +0000,TSchipanski,"RT @LandkreisGotha: Drei tote Schwäne positiv auf Geflügelpest getestet; Veterinäramt richtet Sperr- u. Beobachtungszonen ein, mehr:… https://t.co/sOevl6tMbe"
826507054084976641,2017-01-31 19:06:52 +0000,SteinekeCDU,"Der neue Newsletter ist da mit #norbertlammert, #ruppinertafel u.a.  - #Steineke informiert Nr. 1 / 2017 https://t.co/ht6vdZtzfB"
826507033633505282,2017-01-31 19:06:47 +0000,DerLenzMdB,"Die Frage wird sein, ob Rhetorik langfristig stärker ist als die Märkte - die kurzfristigen Wirkungen sind nicht zu übersehen #Trump"
826506750471835648,2017-01-31 19:05:39 +0000,nouripour,Confirmed: We won! ALL Germans finally excluded of the #Ban. Thanks to everybody who’s helped. We’ll go on fighting for #NoBanNoWall.
826505358793383936,2017-01-31 19:00:07 +0000,nouripour,"Bestätigt: ALLE deutschen nun vom #Einreiseverbot ausgenommen. Danke allen, die geholfen haben. Der Kampf hat sich gelohnt. Er geht weiter."
826504470267846656,2017-01-31 18:56:36 +0000,wanderwitz,"Grundsatzbeschluss Stadtrat #HohensteinErnstthal: Ausbau #Breitband >50 MBit für 3,5 Mio. € 2017/18 - 90 Prozent Bu… https://t.co/oTS70e2AMa"
826503128791052288,2017-01-31 18:51:16 +0000,DorisWagner_MdB,Noch Fragen? https://t.co/oNT6wjdOHe
826501474582745090,2017-01-31 18:44:41 +0000,PetraPauMaHe,"Danke, siehe auch: https://t.co/bHML4KFg9f #AfD und# PEGIDA: rechtspopulistisch und demokratiefeindlich, rassistisc… https://t.co/GL9ewJNo7k"
826501014488481792,2017-01-31 18:42:52 +0000,UteVogt,Martin Körner begrüßt: @spd0711 Stadtratsfraktion will Offensive für ÖPNV in #stuttgart #neujahrsempfang https://t.co/BHZXoL6jtn
826498938874298368,2017-01-31 18:34:37 +0000,SteinekeCDU,Das mit der #sozialenGerechtigkeit hat bei #SPD Konjunktur: Hohmann-Dennhardt (SPD) bekommt für 13 Monate #VW Abfindung von bis zu 15 Mio. €
826497829455687680,2017-01-31 18:30:12 +0000,PeterMeiwald,RT @jns_wll: Belastung mit #Stickoxid: Dicke #Luft in deutschen #Städten | tagesschau.de https://t.co/JDWcKNOZjl
826497812166762496,2017-01-31 18:30:08 +0000,hahnflo,Bundeswehreinsatz im Inneren - Bayerische Initiative über den Bundesrat: Rechtsklarheit für mehr Sicherheit! https://t.co/06xCTzZha9
826497667790422016,2017-01-31 18:29:34 +0000,juergenhardt,Gutes Gespräch zum Auftakt in Washington mit Congressman @MarioDiazBalart Sind uns einig: RUS-Politik nur im transa… https://t.co/yYvXDXsAKZ
826497474173030401,2017-01-31 18:28:48 +0000,PeterMeiwald,"Minister Dobrindt bekommt nach 1 1/2 Jahren ja nicht mal das abgearbeitet und aufgeklärt, was schon bekannt ist… https://t.co/sLgzBNF89j"
826497113483837440,2017-01-31 18:27:22 +0000,W_SK,"Interessantes Quiz zu #Ungleichheit auf @SPIEGELONLINEViel Spaß!  https://t.co/SMPs9NJo1o via"
826496931425820672,2017-01-31 18:26:38 +0000,PeterMeiwald,RT @greenpeace_de: Atemschutzmaske für #Goldelse: Warum Greenpeace-Kletterer an der Siegessäule protestierten >… https://t.co/bVOY4QE08k
826496910236196870,2017-01-31 18:26:33 +0000,wanderwitz,Stadtrat #HohensteinErnstthal. Ergebnis #Stasi-Überprüfung: Rudi #Stößel IM - letzter von vielen Berichten 2.11.89 aus Christophori-Kirche.
826496326594621440,2017-01-31 18:24:14 +0000,JensZimmermann1,Heute zu Besuch beim Vorstand der @bundesbank in #Frankfurt. https://t.co/okcnwOVsq5
826496311562231809,2017-01-31 18:24:10 +0000,Sabine_Baetzing,"Mamas und Papas, die Katzenbesitzer sind, werden ""es"" kennen... ;) https://t.co/vM61f185BE"
826495203234213888,2017-01-31 18:19:46 +0000,JensZimmermann1,In Darmstadt steht die Messstation direkt am Tunnel mit unzureichender Entlüftung. Aussagekraft? @ChristophScheld @hrinfo @Umweltbundesamt
826494796718022656,2017-01-31 18:18:09 +0000,spd_fraktion_nw,RT @HelloFounders: NRW-Wirtschaftsminister @GarreltDuin im Gespräch mit unseren Camp-#Startups. #VentureCapital @WirtschaftNRW @DWNRW https://t.co/opUtoL8rdn
826494332668624896,2017-01-31 18:16:19 +0000,spd_fraktion_nw,"RT @MAIS_NRW: Erste Schritte zur Orientierung in unserem Land in Smartphone oder Tablet-Version erhältlich.https://t.co/5mKJuqWXXn"
826494016678146048,2017-01-31 18:15:03 +0000,hahnflo,"Einigen wird gerade klar, dass #Trump nicht postfaktisch ist."
826493701262290946,2017-01-31 18:13:48 +0000,DEZi_Brb,"RT @rbbFernsehen: 21:00 | ""Die Stunde der Populisten - Die #AfD greift nach der Macht."" #Doku über Rechtsruck in Deutschland.… https://t.co/Js5ESwrUYk"
826493617506234368,2017-01-31 18:13:28 +0000,RKiesewetter,RT @AktionDemograph: Schweden-Besuch der Kanzlerin: Angela Merkel fordert von EU-Staaten Solidarität bei Asylpolitik https://t.co/dUhahl0LwO
826493583016460288,2017-01-31 18:13:20 +0000,WilfriedOellers,Die IHK-Aachen stellte heute ihr Gutachten zur Optimierung des Bahnknotens Aachen vor. Mit den Vorschlägen soll... https://t.co/5FX0xOkCP2
826493547771740167,2017-01-31 18:13:11 +0000,DEZi_Brb,"RT @ndaktuell: Wer ist der mutmaßliche Mörder, der in einer Moschee von #Québec mordete? Offenbar ein weißer Rassist. https://t.co/zdFi36jtph"
826492433630380033,2017-01-31 18:08:46 +0000,DEZi_Brb,"RT @ndaktuell: Auf der Straße ist #Pegida auf dem Rückzug, doch in Form der #AfD ist der Hass längst in die Parlamente gesickert https://t.co/omf6MVV0YK"
826492078163099650,2017-01-31 18:07:21 +0000,UweSchummer,RT @PhilippPetersNB: AfD: Lebenshilfe NRW sieht keine Grundlage für politische Zusammenarbeit mit AfD https://t.co/6dw4zcDUYF
826491360240947200,2017-01-31 18:04:30 +0000,Achim_P,MEYER HOLSEN aus Hüllhorst-Holsen steht für Qualität auf dem Dach: https://t.co/hzJJECHnDF (Tap)
826491281417330688,2017-01-31 18:04:11 +0000,UweSchummer,RT @Procellas: Richtig so!!! https://t.co/6dhqKO7aU1
826490741375504384,2017-01-31 18:02:02 +0000,cducsubt,".@rbrinkhaus ""Bundesländer stehen finanziell gut da"" https://t.co/mby97dt52U"
826490671464845313,2017-01-31 18:01:46 +0000,SevimDagdelen,"Heute ab 21:45 Uhr auf ARD mehr dazu... #Türkei #Erdogan #NATO https://t.co/vRMMMNOAqx"
826490661218222080,2017-01-31 18:01:43 +0000,SteinekeCDU,Soziale Gerechtigkeit nach SPD Lesart! #waserlaubenschulz https://t.co/dPvoBs7RMr
826490558659035136,2017-01-31 18:01:19 +0000,Achim_P,Museums-Eisenbahn ist aus #Minden nicht wegzudenken: https://t.co/b20Uimerlb (Tap)
826490427004026880,2017-01-31 18:00:47 +0000,FDPFraktionNRW,Erneut ergibt eine Umfrage: Schulministerin Löhrmann hat ihre Hausaufgaben nicht gemacht! Mehr Infos:… https://t.co/8ndOho8fPg
826489240905195524,2017-01-31 17:56:05 +0000,SteffiLemke,"RT @BfN_de: Heute läuft in Berlin das 8. Nationales Forum biologische Vielfalt ""Achtung: Wald"" https://t.co/DjWf0RcImX #Wald #BiologischeVielfalt"
826489054200025092,2017-01-31 17:55:20 +0000,Annette_Groth,"«I am not free while any woman is unfree, even when her shackles are very different from my own» - Ich kann nicht... https://t.co/s1Gp67weG4"
826488250126704642,2017-01-31 17:52:08 +0000,SevimDagdelen,Es ist an der Zeit das #Erdogan -Netzwerk in Deutschland zu zerschlagen Frau #Merkel. Es gefährdet den gesellschaft… https://t.co/ZJGRVKoK0P
826488208892510208,2017-01-31 17:51:59 +0000,SteffiLemke,"RT @IDMouratidis: Als sog. 'besorgte Deutsche' gestartet,  als Chaostruppe geendet. Wann folgt die Spaltung der AfD Fraktion? https://t.co/xkD8tJXPUF"
826488200659079170,2017-01-31 17:51:57 +0000,Sabine_Baetzing,"Gute Signale aus dem MDK Verwaltungsrat https://t.co/bH049BIosNund meine Stellungnahme dazu:… https://t.co/lrSW1CEe1z"
826488176604745728,2017-01-31 17:51:51 +0000,SteffiLemke,RT @EichlerHagen: @IDMouratidis @HendrikMD So ist es. Und abends beginnt das interne Scherbengericht.
826487401140854784,2017-01-31 17:48:46 +0000,lisapaus,"RT @DivestBerlin: Diese Ankündigung, liebe @DeutscheBank, nennen wir schlecht gemachtes #Greenwashing. #Divestment ist überfällig & g… https://t.co/OloiiwUsYk"
826487290931326977,2017-01-31 17:48:20 +0000,juergenhardt,Meine aktuelle Info zu US-Einreisedekret aus State Department: Deutsche mit Doppelpass der 7 gelisteten Länder bekommen wieder Visum!
826486736100392961,2017-01-31 17:46:07 +0000,spdde,"Morgen geht es los, ins Land, in die Partei! @MartinSchulz freut sich. Und wir, wir tun es auch! 😁 #ZeitfuerMartin https://t.co/ac6PlYtlsH"
826481572270469120,2017-01-31 17:25:36 +0000,BetMueller,Landrat Erich Pipa bereitet mit unserer Kreistagsfraktion die nächste Sitzung vor - umfangreiches Programm! https://t.co/pm673jFBGq
826478986393960448,2017-01-31 17:15:20 +0000,petertauber,"RT @MoritzvonUslar: Dieser Text eines konservativen amerikanischen Patrioten macht Hoffnung -https://t.co/8YbxZ69tac"
826478673515646976,2017-01-31 17:14:05 +0000,petertauber,RT @Jo_Wiedemann: Gegen #Höcke kann #Petry kaum was ausrichten. Die Macht der Rechtsnationalen in der #AfD wächst. via @welt https://t.co/sATPyYUYNU
826477813771407363,2017-01-31 17:10:40 +0000,katarinabarley,RT @wolfibey: I <3 @spdde https://t.co/ibQeaSGucd
826477715951861760,2017-01-31 17:10:17 +0000,Sabine_Baetzing,RT @RZ_Brueck: MDK erklärt nach Verwaltungsratssitzung: Dialogangebot von Ex-GF Zieres wird begrüßt; gütliche Einigung mit Personalratschefin angestrebt
826477017029832706,2017-01-31 17:07:30 +0000,Ralf_Stegner,"Martin Schulz - Es ist überwältigend, wie viel Zuspruch... | Facebook https://t.co/BzfCO4CHaT"
826476592943812608,2017-01-31 17:05:49 +0000,s_schwartze,Noch nie in Ihrer über 150 jährigem Geschichte musste die SPD ihren Namen ändern! https://t.co/ImH7y8RHnh
826476285312561153,2017-01-31 17:04:36 +0000,SteinekeCDU,"Wäre gut wenn andere auch ihre Hausaufgaben machen würden. Kritik fällt auf sie selbst zurück #Trump #EU #Eurohttps://t.co/byhTi4NxSs"
826475704363646976,2017-01-31 17:02:17 +0000,SteinekeCDU,Ein hoch interessanter Wahlkreistag in der Prignitz. Heute war ich zuerst mit Bürgermeister Marco Radloff in der... https://t.co/oDSZE9oO1u
826475644439629824,2017-01-31 17:02:03 +0000,meister_schafft,RT @bundesbank: Der Finanzausschuss des #Bundestag|s zu Gast bei der Bundesbank https://t.co/6qi8QWhVzi
826474735605256193,2017-01-31 16:58:26 +0000,PetraPauMaHe,Die #GottloseType freut sich schon auf die Lesung in #Dingolfing am 24. Februar @Verlag_Eule @LINKE_Bayern… https://t.co/qW6U67IHXp
826474421531586561,2017-01-31 16:57:11 +0000,NiemaMovassat,Rückschlag für Trump ;) https://t.co/dX0M1k8l0p
826474025085984773,2017-01-31 16:55:37 +0000,spdbt,"#Trump entlässt Ministerin nach Kritik am Einreiseverbot und richtet nur Chaos an, erklärt Johannes Fechner @spdbt https://t.co/piKlc9Gd6J"
826473498411401216,2017-01-31 16:53:31 +0000,meister_schafft,RT @RepUnderwoodSC: I don't think even I could create this much chaos in less than a week.
826472420856983553,2017-01-31 16:49:14 +0000,peter_simone,RT @sixtus: Ihr könnt Eure Fotoapparate einpacken. Hier ist das Pressefoto des Jahres: https://t.co/aYZPGORK1K
826472064269897728,2017-01-31 16:47:49 +0000,kahrs,"RT @VaMudara: Erstmal klare Worte gegen Trump und Erdogan. Sonst, Frau Merkel, wird das wohl nix.  [abgesehen davon, dass Sie in… https://t.co/kjGhPFd5Cf"
826471668809871360,2017-01-31 16:46:15 +0000,CarenLay,"RT @DIELINKELeipzig: 2.2. (16:00, Innenstadt #Leipzig):Miethaie zu Fischstäbchen!Infos: https://t.co/uXHLWdXSff#WoPoLE @CarenLay… https://t.co/PigN2IDG7y"
826471567408373761,2017-01-31 16:45:51 +0000,kahrs,besuch von schloss elisabethenburg in meiningen mit bürgermeister giesder und dem kollegen @steffenlemme. großartig… https://t.co/EAaOqySPgo
826470655914819585,2017-01-31 16:42:14 +0000,koschyk,"RT @welt: EU-Ratspräsident stellt Russland, China, Islamisten und USA in eine Reihe https://t.co/Bf6wkVyNwP https://t.co/zuHERVCptc"
